user_id,city,state,monthly_income_inr,occupation,signup_timestamp,kyc_status,risk_segment
USR18977,Jaipur,Rajasthan,36445.0,Unemployed,2025-12-20 00:00:00,VERIFIED,LOW
USR18980,Chennai,Tamil Nadu,27804.0,Gig Worker,2025-02-07 00:00:00,VERIFIED,HIGH
USR18981,Asr,Punjab,18010.0,Salaried,2024-03-06 00:00:00,PENDING,LOW
USR18986,Hyderabad,Telangana,26595.0,Unemployed,2024-05-27 14:38:47,VERIFIED,LOW
USR18989,Bengaluru,Karnataka,22563.0,Unemployed,2024-03-15 00:16:00,PENDING,LOW
USR18992,Mumbai,Maharashtra,31490.0,Business Owner,2024-08-16 16:56:56,VERIFIED,LOW
USR18997,Kolkata,West Bengal,13832.0,Unemployed,2025-10-03 00:00:00,VERIFIED,LOW
USR19002,Hyderabad,Telangana,24070.0,Student,2024-05-09 07:51:58,VERIFIED,LOW
USR19005,Lucknow,Uttar Pradesh,56369.0,Gig Worker,2025-12-19 07:50:06,VERIFIED,MEDIUM
USR19009,Lucknow,Uttar Pradesh,65390.0,Gig Worker,2025-09-06 00:00:00,VERIFIED,LOW
USR19014,Hyderabad,Telangana,63809.0,Freelancer,,VERIFIED,UNKNOWN
USR19019,Mumbai,Maharashtra,43817.0,Student,2024-08-27 11:53:00,PENDING,LOW
USR19021,Delhi,Delhi,36422.0,Unemployed,2026-03-24 11:22:25,PENDING,LOW
USR19033,Pune,Maharashtra,17462.0,Salaried,2024-11-04 06:52:00,VERIFIED,LOW
USR19034,Hyderabad,Telangana,5851.0,Gig Worker,2025-10-13 20:58:00,REJECTED,LOW
USR19036,Mumbai,Maharashtra,,Farmer,2025-02-05 10:36:00,VERIFIED,LOW
USR19038,Jalandhar,Punjab,30873.0,Unemployed,2024-09-01 00:00:00,VERIFIED,LOW
USR19039,Jaipur,Rajasthan,23080.0,Retired,2025-12-25 00:00:00,VERIFIED,LOW
USR19040,Asr,Punjab,58492.0,Business Owner,2024-01-31 00:00:00,VERIFIED,MEDIUM
USR19045,Kolkata,West Bengal,11064.0,Retired,2025-01-13 00:00:00,VERIFIED,LOW
USR19052,Ludhiana,Punjab,35595.0,Freelancer,2024-04-30 09:59:09,VERIFIED,MEDIUM
USR19056,Pune,Maharashtra,60192.0,Retired,2025-09-30 00:00:00,VERIFIED,HIGH
USR19057,Hyderabad,Telangana,44488.0,Self Employed,2026-02-14 00:00:00,VERIFIED,LOW
USR19062,Pune,Maharashtra,,Business Owner,2025-12-09 00:00:00,VERIFIED,LOW
USR19065,Mumbay,Maharashtra,43200.0,Self Employed,2024-11-25 00:00:00,VERIFIED,LOW
USR19067,Lucknow,Uttar Pradesh,13265.0,Farmer,2024-01-21 00:00:00,VERIFIED,MEDIUM
USR19069,Pune,Maharashtra,19033.0,Student,2025-05-08 00:00:00,VERIFIED,LOW
USR19072,Chennai,Tamil Nadu,21661.0,Salaried,2025-07-16 06:19:00,VERIFIED,LOW
USR19077,Jalandhar,Punjab,31183.0,Student,2025-09-10 02:32:00,VERIFIED,LOW
USR19078,Blr,Karnataka,38687.0,Self Employed,,PENDING,LOW
USR19082,Lucknow,Uttar Pradesh,15933.0,Farmer,2025-03-28 00:00:00,VERIFIED,UNKNOWN
USR19083,Jpr,Rajasthan,-11999.0,Freelancer,2024-04-07 11:53:31,PENDING,MEDIUM
USR19085,Mumbay,Maharashtra,,Retired,2025-06-28 00:00:00,VERIFIED,LOW
USR19087,Hyderabad,Telangana,34734.0,Gig Worker,2024-07-28 00:00:00,VERIFIED,LOW
USR19088,New Delhi,Delhi,,Gig Worker,2024-04-07 00:00:00,VERIFIED,LOW
USR19094,Jalandhar,Punjab,,Salaried,2025-12-11 00:00:00,VERIFIED,LOW
USR19095,Bangalore,Karnataka,,Freelancer,2024-04-24 00:00:00,VERIFIED,MEDIUM
USR19103,Amritsar,Punjab,,Unemployed,2024-07-05 12:37:00,VERIFIED,MEDIUM
USR19107,Blr,Karnataka,30265.0,Business Owner,,REJECTED,LOW
USR19108,Chennai,Tamil Nadu,9735.0,Gig Worker,2025-11-20 02:31:00,VERIFIED,LOW
USR19113,Lucknow,Uttar Pradesh,14630.0,Salaried,2026-03-30 01:02:26,VERIFIED,HIGH
USR19115,Dilli,Delhi,87435.0,Unemployed,2025-03-19 00:00:00,UNKNOWN,HIGH
USR19117,Bengaluru,Karnataka,50745.0,Salaried,2024-10-17 04:36:00,VERIFIED,LOW
USR19118,Lucknow,Uttar Pradesh,28270.0,Farmer,2026-02-17 00:00:00,VERIFIED,LOW
USR19123,Jalandhar,Punjab,24966.0,Student,,VERIFIED,LOW
USR19129,Jaipur,Rajasthan,8639.0,Farmer,2024-07-15 00:00:00,VERIFIED,MEDIUM
USR19137,Kolkata,West Bengal,20895.0,Self Employed,2025-11-12 00:00:00,VERIFIED,MEDIUM
USR19138,Chennai,Tamil Nadu,33551.0,Student,2024-01-23 00:00:00,VERIFIED,LOW
USR19143,Mumbai,Maharashtra,23362.0,Freelancer,2024-03-20 00:00:00,VERIFIED,HIGH
USR19146,Chennai,Tamil Nadu,22841.0,Unemployed,2026-03-21 21:15:08,UNKNOWN,LOW
USR19153,Dilli,Delhi,19343.0,Business Owner,2025-04-21 00:00:00,VERIFIED,LOW
USR19154,Mumbai,Maharashtra,44125.0,Salaried,2026-02-05 00:00:00,PENDING,LOW
USR19155,Kolkata,West Bengal,28852.0,Retired,2024-01-12 06:03:11,VERIFIED,MEDIUM
USR19168,Pune,Maharashtra,41437.0,Salaried,2024-10-07 00:00:00,VERIFIED,LOW
USR19169,Kolkata,West Bengal,17687.0,Student,,VERIFIED,MEDIUM
USR19172,Jalandhar,Punjab,28658.0,Farmer,2026-02-27 00:00:00,VERIFIED,UNKNOWN
USR19173,Ludhiana,Punjab,30555.0,Freelancer,2025-05-05 15:30:30,VERIFIED,UNKNOWN
USR19180,Jpr,Rajasthan,70213.0,Business Owner,2025-02-10 00:00:00,VERIFIED,LOW
USR19181,Mumbai,Maharashtra,28609.0,Salaried,2026-01-23 00:00:00,VERIFIED,HIGH
USR19182,Jaipur,Rajasthan,22188.0,Retired,2025-04-20 05:37:02,VERIFIED,LOW
USR19183,Delhi,Delhi,64185.0,Self Employed,2025-10-01 00:00:00,PENDING,MEDIUM
USR19186,Kolkata,West Bengal,107992.0,Unemployed,2024-05-27 00:00:00,REJECTED,HIGH
USR19193,Hyderabad,Telangana,29046.0,Farmer,2025-09-19 00:00:00,VERIFIED,LOW
USR19198,Ludhiana,Punjab,,Self Employed,,VERIFIED,MEDIUM
USR19207,Jaipur,Rajasthan,,Retired,2024-09-17 00:00:00,VERIFIED,LOW
USR19208,Pune,Maharashtra,,Unemployed,2024-11-09 00:00:00,PENDING,LOW
USR19211,Bengaluru,Karnataka,5438.0,Gig Worker,2024-08-21 00:00:00,VERIFIED,LOW
USR19214,Amritsar,Punjab,9201.0,Unemployed,2024-04-04 00:00:00,VERIFIED,MEDIUM
USR19219,Lucknow,Uttar Pradesh,33307.0,Unemployed,2024-06-14 00:00:00,REJECTED,MEDIUM
USR19222,Jalandhar,Punjab,15447.0,Self Employed,2024-06-16 00:00:00,VERIFIED,MEDIUM
USR19228,Lucknow,Uttar Pradesh,29905.0,Unemployed,2025-07-05 00:00:00,VERIFIED,HIGH
USR19232,Jaipur,Rajasthan,27030.0,Unemployed,2024-03-17 01:38:36,VERIFIED,LOW
USR19237,Pune,Maharashtra,40062.0,Salaried,2025-07-06 00:00:00,VERIFIED,MEDIUM
USR19239,Lucknow,Uttar Pradesh,16821.0,Freelancer,2024-05-06 00:00:00,VERIFIED,LOW
USR19242,Ludhiana,Punjab,20224.0,Gig Worker,2025-05-10 00:00:00,VERIFIED,HIGH
USR19246,Lucknow,Uttar Pradesh,11787.0,Self Employed,2024-07-01 00:00:00,VERIFIED,LOW
USR19247,Mumbai,Maharashtra,21043.0,Student,2024-02-06 00:00:00,VERIFIED,HIGH
USR19255,Lucknow,Uttar Pradesh,15966.0,Retired,2024-06-30 02:51:30,VERIFIED,MEDIUM
USR19256,Pune,Maharashtra,10927.0,Student,2024-10-23 00:00:00,VERIFIED,LOW
USR19260,Mumbai,Maharashtra,22152.0,Retired,2024-12-19 00:00:00,PENDING,LOW
USR19263,Blr,Karnataka,29860.0,Unemployed,2024-09-30 00:00:00,VERIFIED,LOW
USR19267,Ludhiana,Punjab,15886.0,Student,2025-08-01 07:46:00,VERIFIED,LOW
USR19269,Chennai,Tamil Nadu,,Retired,2026-02-28 00:00:00,REJECTED,MEDIUM
USR19271,Jalandhar,Punjab,18087.0,Retired,2025-08-30 00:00:00,VERIFIED,LOW
USR19273,Jalandhar,Punjab,39469.0,Unemployed,2024-10-10 01:57:58,UNKNOWN,LOW
USR19279,Blr,Karnataka,24983.0,Gig Worker,2024-11-20 00:00:00,REJECTED,LOW
USR19280,Mumbay,Maharashtra,19936.0,Retired,2025-01-29 00:00:00,VERIFIED,LOW
USR19282,Pune,Maharashtra,,Salaried,2025-10-05 00:00:00,VERIFIED,LOW
USR19288,Pune,Maharashtra,62727.0,Unemployed,,VERIFIED,LOW
USR19289,Jalandhar,Punjab,-23969.0,Business Owner,2026-01-21 00:00:00,VERIFIED,LOW
USR19291,Ludhiana,Punjab,-35018.0,Retired,2024-12-24 16:33:00,PENDING,LOW
USR19299,Jaipur,Rajasthan,34270.0,Business Owner,2024-12-13 00:00:00,VERIFIED,LOW
USR19302,Chennai,Tamil Nadu,14172.0,Farmer,2026-03-01 14:55:00,REJECTED,UNKNOWN
USR19308,Mumbai,Maharashtra,,Freelancer,2025-02-11 00:00:00,VERIFIED,MEDIUM
USR19310,Jalandhar,Punjab,20042.0,Retired,2024-08-17 00:00:00,VERIFIED,LOW
USR19315,Asr,Punjab,,Self Employed,2024-10-29 06:07:54,VERIFIED,MEDIUM
USR19319,Jalandhar,Punjab,16370.0,Farmer,2026-03-17 02:52:31,VERIFIED,LOW
USR19321,Jalandhar,Punjab,15899.0,Retired,2024-05-01 03:37:13,VERIFIED,MEDIUM
USR19322,Ludhiana,Punjab,22453.0,Farmer,2024-04-18 00:00:00,VERIFIED,LOW
USR19324,Amritsar,Punjab,51684.0,Freelancer,2025-12-13 10:43:31,VERIFIED,LOW
USR19329,Mumbai,Maharashtra,22652.0,Unemployed,2025-01-13 00:00:00,VERIFIED,LOW
USR19330,Delhi,Delhi,30474.0,Business Owner,2025-04-21 06:06:00,VERIFIED,LOW
USR19332,New Delhi,Delhi,24170.0,Unemployed,2024-08-21 00:00:00,VERIFIED,UNKNOWN
USR19334,Kolkata,West Bengal,14442.0,Unemployed,2026-01-15 00:00:00,VERIFIED,MEDIUM
USR19342,Jalandhar,Punjab,,Gig Worker,2024-04-13 11:39:57,VERIFIED,HIGH
USR19344,Jalandhar,Punjab,15290.0,Unemployed,2024-11-10 00:00:00,VERIFIED,LOW
USR19348,Mumbay,Maharashtra,23286.0,Gig Worker,2026-01-12 00:00:00,VERIFIED,LOW
USR19351,New Delhi,Delhi,30910.0,Student,2024-09-19 20:20:47,PENDING,MEDIUM
USR19354,New Delhi,Delhi,-23352.0,Business Owner,2024-09-30 00:00:00,VERIFIED,MEDIUM
USR19355,Pune,Maharashtra,35014.0,Student,2025-01-09 11:52:25,VERIFIED,LOW
USR19357,Kolkata,West Bengal,27139.0,Retired,2024-01-12 00:52:33,VERIFIED,LOW
USR19360,Kolkata,West Bengal,,Self Employed,2024-11-02 00:00:00,VERIFIED,MEDIUM
USR19375,Hyderabad,Telangana,57806.0,Salaried,2024-10-28 00:00:00,VERIFIED,HIGH
USR19376,Lucknow,Uttar Pradesh,21083.0,Student,2025-03-29 00:00:00,VERIFIED,LOW
USR19377,Jaipur,Rajasthan,28622.0,Salaried,2025-04-03 13:42:00,VERIFIED,LOW
USR19378,Delhi,Delhi,,Gig Worker,2024-07-14 00:00:00,PENDING,LOW
USR19389,Dilli,Delhi,12260.0,Unemployed,2025-01-10 07:33:47,VERIFIED,LOW
USR19395,Jpr,Rajasthan,21857.0,Gig Worker,2024-08-30 23:59:43,VERIFIED,LOW
USR19397,Jalandhar,Punjab,10041.0,Retired,2024-02-20 06:56:39,VERIFIED,LOW
USR19402,Lucknow,Uttar Pradesh,37944.0,Self Employed,2025-07-07 00:00:00,UNKNOWN,LOW
USR19405,Pune,Maharashtra,,Farmer,2025-07-21 00:00:00,VERIFIED,MEDIUM
USR19415,Pune,Maharashtra,27473.0,Freelancer,2024-02-14 18:00:00,VERIFIED,LOW
USR19417,Blr,Karnataka,28256.0,Student,2025-05-19 15:39:29,VERIFIED,LOW
USR19421,Mumbai,Maharashtra,10825.0,Unemployed,2025-01-17 16:11:00,VERIFIED,MEDIUM
USR19425,Hyderabad,Telangana,20641.0,Student,2025-09-23 00:00:00,VERIFIED,LOW
USR19428,Delhi,Delhi,,Farmer,2024-11-05 00:00:00,REJECTED,LOW
USR19429,Mumbay,Maharashtra,24011.0,Unemployed,2025-07-29 22:37:09,VERIFIED,LOW
USR19432,Kolkata,West Bengal,18011.0,Gig Worker,2026-01-31 00:00:00,VERIFIED,MEDIUM
USR19433,Pune,Maharashtra,45678.0,Student,2024-09-16 08:55:00,PENDING,MEDIUM
USR19434,Dilli,Delhi,28031.0,Student,2024-10-13 00:00:00,UNKNOWN,HIGH
USR19435,Ludhiana,Punjab,15920.0,Self Employed,2025-12-31 00:00:00,VERIFIED,LOW
USR19436,Chennai,Tamil Nadu,,Farmer,2024-09-16 00:00:00,VERIFIED,LOW
USR19437,Chennai,Tamil Nadu,59280.0,Salaried,2025-09-01 11:47:14,VERIFIED,MEDIUM
USR19439,Bangalore,Karnataka,18295.0,Self Employed,2025-05-31 00:00:00,VERIFIED,MEDIUM
USR19442,Hyderabad,Telangana,38922.0,Self Employed,2025-02-09 00:00:00,VERIFIED,MEDIUM
USR19448,Chennai,Tamil Nadu,-60110.0,Salaried,2025-09-12 00:00:00,PENDING,MEDIUM
USR19450,Hyderabad,Telangana,20896.0,Self Employed,2024-09-26 06:31:28,VERIFIED,LOW
USR19455,Jpr,Rajasthan,,Unemployed,2025-04-09 00:00:00,VERIFIED,LOW
USR19456,Delhi,Delhi,40509.0,Self Employed,2025-06-02 16:47:04,VERIFIED,LOW
USR19458,Pune,Maharashtra,10244.0,Retired,2025-03-18 00:00:00,VERIFIED,LOW
USR19462,Blr,Karnataka,,Farmer,2025-02-28 00:00:00,PENDING,LOW
USR19464,Blr,Karnataka,-10071.0,Salaried,2025-01-06 00:00:00,VERIFIED,LOW
USR19465,Bangalore,Karnataka,,Unemployed,2024-07-11 00:00:00,VERIFIED,HIGH
USR19469,Jalandhar,Punjab,,Farmer,2026-01-23 00:00:00,PENDING,LOW
USR19470,Jalandhar,Punjab,,Retired,2024-08-08 00:00:00,VERIFIED,LOW
USR19471,Bengaluru,Karnataka,26853.0,Student,2025-04-05 00:00:00,VERIFIED,MEDIUM
USR19473,Kolkata,West Bengal,28806.0,Self Employed,,REJECTED,MEDIUM
USR19475,Delhi,Delhi,25694.0,Freelancer,2024-05-07 07:08:22,VERIFIED,MEDIUM
USR19478,Ludhiana,Punjab,43556.0,Retired,2024-10-31 00:00:00,VERIFIED,MEDIUM
USR19484,Hyderabad,Telangana,70774.0,Freelancer,,VERIFIED,LOW
USR19485,Bengaluru,Karnataka,57193.0,Freelancer,2026-01-25 13:40:22,PENDING,MEDIUM
USR19487,Pune,Maharashtra,23567.0,Freelancer,2026-02-21 08:46:00,VERIFIED,LOW
USR19488,Jaipur,Rajasthan,,Unemployed,2024-03-11 16:08:14,PENDING,LOW
USR19498,Dilli,Delhi,32539.0,Retired,2024-05-01 00:00:00,VERIFIED,HIGH
USR19499,Pune,Maharashtra,137132.0,Farmer,2025-04-14 00:00:00,VERIFIED,HIGH
USR19500,Delhi,Delhi,24385.0,Farmer,2024-10-29 00:00:00,VERIFIED,LOW
USR19501,Delhi,Delhi,17194.0,Student,2024-09-16 00:00:00,PENDING,MEDIUM
USR19506,Hyderabad,Telangana,22823.0,Student,2025-12-22 14:24:00,PENDING,LOW
USR19507,Kolkata,West Bengal,,Business Owner,2025-09-05 00:00:00,PENDING,LOW
USR19508,Jaipur,Rajasthan,,Freelancer,2024-09-09 17:50:43,VERIFIED,LOW
USR19516,Jaipur,Rajasthan,33135.0,Student,2024-02-09 21:05:45,VERIFIED,LOW
USR19523,Hyderabad,Telangana,31870.0,Business Owner,2024-12-30 17:38:50,VERIFIED,MEDIUM
USR19527,Pune,Maharashtra,27364.0,Business Owner,2025-06-06 23:08:01,VERIFIED,LOW
USR19528,Jpr,Rajasthan,28595.0,Gig Worker,,VERIFIED,LOW
USR19534,Kolkata,West Bengal,5112.0,Gig Worker,2024-04-18 00:00:00,VERIFIED,MEDIUM
USR19540,Pune,Maharashtra,27144.0,Gig Worker,2025-05-15 21:17:00,PENDING,LOW
USR19544,Blr,Karnataka,55850.0,Student,2024-06-01 00:00:00,VERIFIED,LOW
USR19546,Bangalore,Karnataka,18247.0,Self Employed,2026-01-12 17:50:00,VERIFIED,LOW
USR19551,Chennai,Tamil Nadu,37650.0,Business Owner,2025-10-29 00:00:00,VERIFIED,LOW
USR19558,Pune,Maharashtra,38184.0,Freelancer,2025-04-07 00:00:00,VERIFIED,LOW
USR19561,Lucknow,Uttar Pradesh,26649.0,Freelancer,2025-02-27 05:47:01,VERIFIED,LOW
USR19563,Ludhiana,Punjab,55523.0,Self Employed,2025-09-16 00:00:00,VERIFIED,MEDIUM
USR19568,Jalandhar,Punjab,23168.0,Student,2025-01-08 00:00:00,VERIFIED,MEDIUM
USR19569,Bengaluru,Karnataka,32555.0,Freelancer,2025-09-25 00:00:00,REJECTED,MEDIUM
USR19570,Ludhiana,Punjab,,Unemployed,2024-10-22 00:00:00,VERIFIED,MEDIUM
USR19571,Hyderabad,Telangana,20186.0,Business Owner,2026-01-25 10:55:35,PENDING,MEDIUM
USR19575,Ludhiana,Punjab,67325.0,Business Owner,2024-06-23 17:09:04,VERIFIED,MEDIUM
USR19579,Jalandhar,Punjab,28696.0,Business Owner,2025-03-17 00:00:00,VERIFIED,MEDIUM
USR19587,Chennai,Tamil Nadu,,Unemployed,2024-05-26 00:00:00,PENDING,MEDIUM
USR19591,Jaipur,Rajasthan,36504.0,Unemployed,2024-09-08 00:00:00,VERIFIED,LOW
USR19592,Bengaluru,Karnataka,17990.0,Salaried,2025-09-12 14:20:00,VERIFIED,LOW
USR19596,Bangalore,Karnataka,-28748.0,Business Owner,2024-05-04 06:38:00,VERIFIED,LOW
USR19597,Jalandhar,Punjab,,Unemployed,2024-04-03 00:00:00,PENDING,HIGH
USR19598,Kolkata,West Bengal,82209.0,Business Owner,2026-03-01 00:00:00,VERIFIED,HIGH
USR19599,Kolkata,West Bengal,6805.0,Freelancer,2025-08-27 00:00:00,VERIFIED,LOW
USR19601,Dilli,Delhi,26401.0,Self Employed,2024-01-22 00:00:00,VERIFIED,LOW
USR19602,Kolkata,West Bengal,15871.0,Salaried,2025-07-12 04:23:34,VERIFIED,LOW
USR19606,Jaipur,Rajasthan,15075.0,Self Employed,2024-02-01 00:00:00,VERIFIED,UNKNOWN
USR19608,Lucknow,Uttar Pradesh,19389.0,Freelancer,,VERIFIED,LOW
USR19614,Lucknow,Uttar Pradesh,19841.0,Self Employed,2025-03-07 02:58:27,VERIFIED,MEDIUM
USR19623,Amritsar,Punjab,51059.0,Self Employed,2025-03-30 00:00:00,VERIFIED,MEDIUM
USR19625,Jpr,Rajasthan,-40951.0,Freelancer,2026-03-31 01:09:00,VERIFIED,LOW
USR19626,Kolkata,West Bengal,14806.0,Salaried,2024-09-14 21:34:43,VERIFIED,MEDIUM
USR19629,Pune,Maharashtra,,Unemployed,,VERIFIED,LOW
USR19632,Bengaluru,Karnataka,24231.0,Freelancer,2024-01-14 02:21:15,REJECTED,HIGH
USR19633,Ludhiana,Punjab,26442.0,Retired,2026-03-10 00:00:00,REJECTED,LOW
USR19634,Hyderabad,Telangana,18609.0,Unemployed,2024-06-24 09:06:00,VERIFIED,MEDIUM
USR19643,Bengaluru,Karnataka,46353.0,Business Owner,2024-06-24 07:52:00,VERIFIED,MEDIUM
USR19645,Jaipur,Rajasthan,28160.0,Retired,2024-09-17 00:00:00,VERIFIED,LOW
USR19648,Delhi,Delhi,41400.0,Freelancer,2025-03-06 13:34:00,VERIFIED,MEDIUM
USR19650,Lucknow,Uttar Pradesh,17428.0,Farmer,,PENDING,MEDIUM
USR19651,Amritsar,Punjab,12898.0,Self Employed,2026-03-22 00:00:00,VERIFIED,LOW
USR19660,Jalandhar,Punjab,43520.0,Unemployed,2025-07-06 00:00:00,VERIFIED,LOW
USR19662,Hyderabad,Telangana,,Gig Worker,2025-12-19 03:24:02,VERIFIED,MEDIUM
USR19663,Kolkata,West Bengal,9284.0,Salaried,,VERIFIED,LOW
USR19666,Amritsar,Punjab,,Gig Worker,2024-12-29 00:00:00,VERIFIED,HIGH
USR19667,Chennai,Tamil Nadu,22041.0,Farmer,2025-03-21 00:00:00,VERIFIED,LOW
USR19673,Delhi,Delhi,44723.0,Gig Worker,2024-05-09 00:00:00,VERIFIED,LOW
USR19679,Kolkata,West Bengal,18631.0,Retired,2025-09-04 00:00:00,VERIFIED,MEDIUM
USR19681,Jpr,Rajasthan,35765.0,Gig Worker,2025-02-07 00:00:00,VERIFIED,HIGH
USR19682,Bengaluru,Karnataka,34532.0,Business Owner,2024-06-09 00:00:00,VERIFIED,LOW
USR19683,Amritsar,Punjab,46002.0,Student,2025-11-27 00:00:00,VERIFIED,LOW
USR19686,Ludhiana,Punjab,40999.0,Salaried,2025-07-21 00:00:00,VERIFIED,MEDIUM
USR19688,Jpr,Rajasthan,74240.0,Farmer,2025-03-24 00:00:00,VERIFIED,LOW
USR19697,Asr,Punjab,29727.0,Student,2025-05-29 13:33:00,VERIFIED,LOW
USR19707,Lucknow,Uttar Pradesh,47429.0,Gig Worker,2025-08-11 00:00:00,VERIFIED,LOW
USR19712,Lucknow,Uttar Pradesh,54994.0,Gig Worker,2024-11-22 00:00:00,VERIFIED,HIGH
USR19714,Dilli,Delhi,9560.0,Self Employed,2024-11-14 00:00:00,VERIFIED,MEDIUM
USR19715,Pune,Maharashtra,48610.0,Salaried,2024-02-21 17:17:00,VERIFIED,UNKNOWN
USR19718,Delhi,Delhi,-13932.0,Business Owner,2025-04-21 00:00:00,VERIFIED,MEDIUM
USR19719,Blr,Karnataka,24085.0,Salaried,2026-02-15 19:30:00,PENDING,MEDIUM
USR19722,Kolkata,West Bengal,15240.0,Retired,2025-09-21 00:00:00,VERIFIED,MEDIUM
USR19729,Lucknow,Uttar Pradesh,81897.0,Unemployed,2024-03-26 00:00:00,VERIFIED,MEDIUM
USR19730,Blr,Karnataka,25556.0,Self Employed,2025-10-06 00:00:00,REJECTED,MEDIUM
USR19746,Amritsar,Punjab,,Salaried,2024-04-14 00:00:00,VERIFIED,MEDIUM
USR19749,Ludhiana,Punjab,11118.0,Freelancer,2025-06-26 01:52:39,UNKNOWN,MEDIUM
USR19753,Blr,Karnataka,18538.0,Unemployed,2025-01-17 02:21:54,VERIFIED,MEDIUM
USR19756,Mumbai,Maharashtra,,Unemployed,2025-08-22 03:50:25,VERIFIED,MEDIUM
USR19757,Delhi,Delhi,30045.0,Self Employed,2024-10-01 00:00:00,VERIFIED,LOW
USR19764,Ludhiana,Punjab,24529.0,Business Owner,2025-04-30 00:00:00,VERIFIED,LOW
USR19765,Mumbay,Maharashtra,18050.0,Unemployed,2024-05-14 00:00:00,VERIFIED,LOW
USR19768,Pune,Maharashtra,,Farmer,2024-04-27 11:18:33,PENDING,LOW
USR19770,Jaipur,Rajasthan,47788.0,Salaried,2025-11-30 00:02:00,REJECTED,MEDIUM
USR19773,Ludhiana,Punjab,18723.0,Retired,2024-07-31 12:00:00,VERIFIED,MEDIUM
USR19774,New Delhi,Delhi,28787.0,Unemployed,2024-11-06 00:00:00,VERIFIED,HIGH
USR19784,Chennai,Tamil Nadu,,Unemployed,2025-12-13 00:00:00,UNKNOWN,LOW
USR19786,Pune,Maharashtra,22019.0,Business Owner,2025-01-01 00:00:00,VERIFIED,LOW
USR19787,Jalandhar,Punjab,16769.0,Farmer,2025-12-03 19:08:00,VERIFIED,LOW
USR19788,Jalandhar,Punjab,-29543.0,Farmer,2025-03-03 00:00:00,VERIFIED,MEDIUM
USR19792,Chennai,Tamil Nadu,19216.0,Farmer,2026-02-19 19:11:22,REJECTED,LOW
USR19795,Kolkata,West Bengal,,Self Employed,2026-02-14 00:00:00,VERIFIED,LOW
USR19796,Hyderabad,Telangana,,Business Owner,2026-01-17 21:19:54,VERIFIED,HIGH
USR19799,Bangalore,Karnataka,37253.0,Student,2024-03-17 00:00:00,REJECTED,LOW
USR19801,Pune,Maharashtra,24935.0,Gig Worker,2025-03-27 00:00:00,VERIFIED,MEDIUM
USR19803,Jpr,Rajasthan,44251.0,Freelancer,2024-08-11 00:00:00,VERIFIED,MEDIUM
USR19804,Hyderabad,Telangana,22057.0,Retired,2024-06-14 15:03:46,VERIFIED,LOW
USR19805,Amritsar,Punjab,40813.0,Student,2025-10-15 00:00:00,VERIFIED,LOW
USR19808,Pune,Maharashtra,14928.0,Student,2025-03-31 00:00:00,VERIFIED,LOW
USR19809,Amritsar,Punjab,,Gig Worker,2026-03-29 00:00:00,VERIFIED,MEDIUM
USR19819,Ludhiana,Punjab,56872.0,Self Employed,2024-03-10 00:00:00,VERIFIED,LOW
USR19822,New Delhi,Delhi,,Student,2024-05-22 23:00:12,VERIFIED,MEDIUM
USR19824,Hyderabad,Telangana,24235.0,Freelancer,2025-01-22 18:07:12,PENDING,MEDIUM
USR19825,Jalandhar,Punjab,,Gig Worker,2025-05-02 00:00:00,VERIFIED,LOW
USR19834,Kolkata,West Bengal,44388.0,Gig Worker,2024-08-01 00:00:00,VERIFIED,MEDIUM
USR19842,Jaipur,Rajasthan,21902.0,Salaried,2026-03-21 10:30:03,VERIFIED,LOW
USR19844,Amritsar,Punjab,8293.0,Self Employed,2026-03-04 00:00:00,VERIFIED,MEDIUM
USR19849,Bengaluru,Karnataka,20714.0,Salaried,2025-01-11 03:03:00,VERIFIED,MEDIUM
USR19851,Chennai,Tamil Nadu,-13619.0,Farmer,2024-11-06 00:00:00,VERIFIED,LOW
USR19854,Mumbai,Maharashtra,11701.0,Business Owner,2026-01-25 06:26:17,VERIFIED,MEDIUM
USR19856,Bengaluru,Karnataka,10389.0,Self Employed,2025-05-29 00:00:00,PENDING,LOW
USR19859,Lucknow,Uttar Pradesh,41696.0,Farmer,2026-01-29 09:48:00,VERIFIED,HIGH
USR19860,Chennai,Tamil Nadu,95652.0,Self Employed,2024-02-24 00:00:00,PENDING,MEDIUM
USR19865,Jaipur,Rajasthan,,Business Owner,2025-06-09 00:00:00,VERIFIED,MEDIUM
USR19866,Kolkata,West Bengal,28466.0,Self Employed,,VERIFIED,LOW
USR19869,Blr,Karnataka,28596.0,Student,2026-02-11 08:12:00,VERIFIED,LOW
USR19870,Jalandhar,Punjab,45135.0,Farmer,2025-05-28 00:55:36,PENDING,LOW
USR19873,Amritsar,Punjab,14647.0,Salaried,2024-10-09 00:00:00,VERIFIED,LOW
USR19876,Amritsar,Punjab,25404.0,Gig Worker,2025-10-27 00:00:00,VERIFIED,HIGH
USR19877,Pune,Maharashtra,15612.0,Student,2026-02-17 00:00:00,UNKNOWN,LOW
USR19887,Asr,Punjab,12411.0,Gig Worker,2025-10-16 00:00:00,VERIFIED,LOW
USR19889,Chennai,Tamil Nadu,56846.0,Student,2025-10-12 00:00:00,VERIFIED,LOW
USR19890,Amritsar,Punjab,-13353.0,Business Owner,2024-09-19 00:00:00,PENDING,MEDIUM
USR19892,Jalandhar,Punjab,,Student,2024-08-18 00:00:00,VERIFIED,MEDIUM
