merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,merchant_status,declared_avg_ticket_size_inr
MCH3144,raval-korpal,7011.0,HOTEL & LODGING,PARTNERSHIP,New Delhi,Delhi,,ACTIVE,1879.74
MCH3145,Chaudry and Sons,5311.0,DEPARTMENT STORE,INDIVIDUAL,Bengaluru,Karnataka,2026-01-29 00:00:00,ACTIVE,
MCH3146,Batta-Sharaf,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Pune,Maharashtra,2024-02-10 00:00:00,ACTIVE,898.04
MCH3147,Acharya-Uppal,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Chennai,Tamil Nadu,2024-10-02 02:28:00,ACTIVE,343.0
MCH3148,RaoLtd,4814.0,TELECOM,INDIVIDUAL,Delhi,Delhi,2023-01-16 00:00:00,ACTIVE,1684.65
MCH3154,Bhardwaj Ltd,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Mumbai,Maharashtra,2024-10-28 07:15:31,INACTIVE,633.37
MCH3155,Agarwal Ltd,5311.0,DEPARTMENT STORE,PARTNERSHIP,Chennai,Tamil Nadu,2023-11-23 15:28:55,ACTIVE,1414.89
MCH3156,"Bal, Deo and Kala",5999.0,OTHER,PARTNERSHIP,Lucknow,Uttar Pradesh,,ACTIVE,2486.0
MCH3161,Mittal-Bawa,5999.0,OTHER,PRIVATE_LIMITED,Jalandhar,Punjab,2023-04-01 15:06:38,ACTIVE,2703.14
MCH3163,Dada-Kalita,591.0,PHARMACY,PARTNERSHIP,Hyderabad,Telangana,2026-01-16 00:00:00,ACTIVE,963.91
MCH3167,"grewal, biswas and naidu",5411.0,GROCERY STORES,SOLE_PROPRIETOR,Jpr,Rajasthan,2024-02-19 00:00:00,ACTIVE,2704.22
MCH3172,KumarandSons,5311.0,DEPARTMENT STORE,PARTNERSHIP,Amritsar,Punjab,2026-01-14 00:00:00,ACTIVE,3144.22
MCH3176,Gera Inc,4814.0,TELECOM,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2024-10-03 00:00:00,ACTIVE,1047.58
MCH3177,"Ping1e, Ra0 and Varty",4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Kolkata,West Bengal,2025-04-19 12:39:17,SUSPENDED,1840.14
MCH3178,GanesanGroup,5699.0,CLOTHING,INDIVIDUAL,New Delhi,Delhi,2025-12-01 00:00:00,ACTIVE,136.0
MCH3179,"Din,MukhopadhyayandBawa",599.0,MISC RETAIL,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2023-10-31 00:00:00,SUSPENDED,1687.99
MCH3180,Sanghvi and S0ns,5912.0,PHARMACY,PRIVATE_LIMITED,Dilli,Delhi,2023-06-03 00:00:00,ACTIVE,2608.0
MCH3181,"Kothari, Sengupta and Sandal",4131.0,TRANSPORT & TRAVEL,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2025-06-12 23:52:00,ACTIVE,9001.75
MCH3184,"Sane, Dhawan and Prabhakar",4814.0,TELECOM,INDIVIDUAL,Mumbai,Maharashtra,2023-09-12 00:00:00,ACTIVE,1192.54
MCH3187,"Mand, Singhal and Raman",5912.0,PHARMACY,SOLE_PROPRIETOR,Kolkata,West Bengal,2023-07-11 07:10:22,ACTIVE,4276.66
MCH3189,Prasad Inc,4814.0,TELECOM,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-07-30 00:00:00,ACTIVE,2516.09
MCH3191,Dhawan-Warrior,4131.0,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Hyderabad,Telangana,2024-09-12 01:09:18,ACTIVE,1885.9
MCH3199,deshmukh-karnik,5311.0,DEPARTMENT STORES,PARTNERSHIP,Jaipur,Rajasthan,2023-08-10 00:00:00,ACTIVE,2251.19
MCH3201,BAHL AND SONS,594.0,BOOK STORE,SOLE_PROPRIETOR,Asr,Punjab,2024-05-27 00:00:00,ACTIVE,576.96
MCH3203,Randhawa-Pant,5311.0,RETAIL,PARTNERSHIP,Jaipur,Rajasthan,2024-12-16 07:20:41,ACTIVE,
MCH3206,Ahuja-Din,5311.0,RETAIL,SOLE_PROPRIETOR,Hyderabad,Telangana,2026-01-11 13:50:54,ACTIVE,1244.0
MCH3207,"Gala, Khatri and Khalsa",5912.0,PHARMACY,PARTNERSHIP,Amritsar,Punjab,2024-04-23 00:00:00,ACTIVE,929.51
MCH3211,"Mani, Hora and Hayer",5912.0,PHARMACY,PRIVATE_LIMITED,Bengaluru,Karnataka,2026-01-31 00:00:00,ACTIVE,3678.27
MCH3212,Merchant LLC,5999.0,OTHER,PRIVATE_LIMITED,Bengaluru,Karnataka,2023-07-06 11:16:53,ACTIVE,980.37
MCH3214,Dubey Inc,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Bangalore,Karnataka,2024-07-24 00:45:00,ACTIVE,2052.0
MCH3216,K0thari-Bhatia,541.0,GROCERY STORES,SOLE_PROPRIETOR,Hyderabad,Telangana,2025-01-28 12:09:00,ACTIVE,1987.15
MCH3218,"KEER, SONI AND DESHPANDE",5912.0,PHARMACY,SOLE_PROPRIETOR,Mumbai,Maharashtra,2024-03-10 00:00:00,ACTIVE,3727.56
MCH3219,Aggarwal Group,5311.0,DEPARTMENT STORE,PARTNERSHIP,Lucknow,Uttar Pradesh,2025-08-29 00:00:00,ACTIVE,1058.64
MCH3221,Baria-Dube,7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Kolkata,West Bengal,,INACTIVE,338.34
MCH3229,Keer-Kale,5912.0,PHARMACY,SOLE_PROPRIETOR,Mumbay,Maharashtra,2024-02-28 21:40:00,ACTIVE,276.23
MCH3231,Gokhale Group,5411.0,GROCERY,INDIVIDUAL,Jalandhar,Punjab,,ACTIVE,205.0
MCH3232,"Sarraf,ChaudhuriandAcharya",5812.0,FOOD & DINING,SOLE_PROPRIETOR,Kolkata,West Bengal,2024-05-29 00:00:00,ACTIVE,
MCH3233,"Dada, Pingle and Date",5699.0,APPAREL,INDIVIDUAL,Pune,Maharashtra,2025-11-23 00:00:00,INACTIVE,5434.84
MCH3234,Lad Inc,,TELECOM,INDIVIDUAL,Kolkata,West Bengal,2024-02-21 00:00:00,ACTIVE,-9763.29
MCH3237,Gaba Inc,5999.0,OTHER,SOLE_PROPRIETOR,Delhi,Delhi,2023-06-03 15:03:00,SUSPENDED,
MCH3240,"roy, dash and bobal",5411.0,GROCERY,PARTNERSHIP,Pune,Maharashtra,2023-11-13 00:00:00,ACTIVE,1077.02
MCH3242,"upadhyay, dash and vaidya",5999.0,MISC RETAIL,PARTNERSHIP,Jpr,Rajasthan,,ACTIVE,1731.73
MCH3244,Murthy Group,5912.0,PHARMACY,PRIVATE_LIMITED,Jalandhar,Punjab,2025-03-07 05:29:26,ACTIVE,3366.47
MCH3247,  Nagarajan-Shan  ,,PHARMACY,INDIVIDUAL,Chennai,Tamil Nadu,2025-07-04 21:55:00,INACTIVE,2666.23
MCH3250,Bose-Kalita,5311.0,DEPARTMENT STORES,SOLE_PROPRIETOR,Mumbai,Maharashtra,,INACTIVE,1514.47
MCH3251,BALAN-KUNDA,5411.0,GROCERY,INDIVIDUAL,Ludhiana,Punjab,2024-12-14 00:00:00,ACTIVE,3266.06
MCH3252,"Patel, Saran and Bala",5699.0,APPAREL,INDIVIDUAL,Pune,Maharashtra,2023-06-18 00:00:00,ACTIVE,1917.91
MCH3253,Khatri-Krishnamurthy,5942.0,BOOKS & STATIONERY,PARTNERSHIP,Lucknow,Uttar Pradesh,2023-12-19 08:58:42,ACTIVE,2086.58
MCH3254,"Chanda, Maharaj and Chandra",4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Hyderabad,Telangana,2025-11-03 00:00:00,ACTIVE,1842.04
MCH3255,"  Shah, Kala and Sarraf  ",7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Jalandhar,Punjab,2024-06-09 00:00:00,ACTIVE,807.0
MCH3256,"Patil, Tripathi and Seshadri",5942.0,BOOKS & STATIONERY,PARTNERSHIP,Ludhiana,Punjab,2025-02-11 00:00:00,ACTIVE,4035.32
MCH3259,Bajaj-Mann,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Amritsar,Punjab,2024-05-09 00:00:00,ACTIVE,426.0
MCH3260,Viswanathan Inc,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Asr,Punjab,2025-09-24 18:33:11,INACTIVE,2698.89
MCH3263,SARNA-CHAUHAN,5812.0,FOOD & DINING,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2025-05-18 00:00:00,ACTIVE,2348.1
MCH3264,"Narayanan, Krishnan and Bail",541.0,GROCERY STORES,SOLE_PROPRIETOR,Jpr,Rajasthan,2025-03-25 00:00:00,ACTIVE,3885.91
MCH3265,"PRAKASH, WABLE AND GANESH",,TELECOM,INDIVIDUAL,Jaipur,Rajasthan,2025-11-13 00:00:00,INACTIVE,1446.0
MCH3266,"Lalla, Baral and Pau",5311.0,DEPARTMENT STORE,PRIVATE_LIMITED,Chennai,Tamil Nadu,2025-09-17 12:56:00,ACTIVE,1627.34
MCH3267,  Balasubramanian-Butala  ,,APPAREL,INDIVIDUAL,Chennai,Tamil Nadu,2025-10-20 00:00:00,ACTIVE,1843.39
MCH3268,Kadakia-Rajan,5699.0,CLOTHING,SOLE_PROPRIETOR,Pune,Maharashtra,2024-11-16 14:24:23,ACTIVE,2055.32
MCH3269,Kara-Ramaswamy,,EATING PLACE,PARTNERSHIP,Pune,Maharashtra,2023-12-07 00:00:00,ACTIVE,1481.0
MCH3270,"CHOKSHI, DASH AND SRIVASTAVA",4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Chennai,Tamil Nadu,2024-10-07 00:00:00,ACTIVE,1910.46
MCH3272,Gera Group,5699.0,APPAREL,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2023-04-03 12:44:00,ACTIVE,2272.01
MCH3274,Sen-Chawla,5311.0,DEPARTMENT STORE,PRIVATE_LIMITED,Chennai,Tamil Nadu,2023-02-25 00:00:00,ACTIVE,-1472.57
MCH3275,Sridhar and Sons,5699.0,APPAREL,PARTNERSHIP,New Delhi,Delhi,2024-04-15 07:33:51,SUSPENDED,
MCH3277,Issac-Lata,,TELECOM,PARTNERSHIP,Dilli,Delhi,2025-09-22 00:00:00,ACTIVE,1571.63
MCH3279,"Zachariah, Gill and Palla",5812.0,FOOD & DINING,INDIVIDUAL,Pune,Maharashtra,2025-12-25 00:00:00,ACTIVE,
MCH3280,"Vohra, Bora and Vasa",5411.0,GROCERY,PRIVATE_LIMITED,Pune,Maharashtra,2023-10-16 16:01:00,SUSPENDED,412.76
MCH3281,Ranganathan and Sons,5311.0,RETAIL,PARTNERSHIP,Kolkata,West Bengal,2024-03-01 00:00:00,ACTIVE,-649.49
MCH3284,  Lal and Sons  ,,TELECOM,PRIVATE_LIMITED,Ludhiana,Punjab,2024-02-18 00:00:00,INACTIVE,3943.29
MCH3285,"Prasad, Luthra and Suri",5311.0,RETAIL,PARTNERSHIP,Bangalore,Karnataka,2023-02-22 00:00:00,ACTIVE,669.58
MCH3287,"dave, ganesan and biswas",5311.0,RETAIL,INDIVIDUAL,Bengaluru,Karnataka,,ACTIVE,1007.0
MCH3288,"Bains, Arya and Sanghvi",7011.0,HOTEL & LODGING,PARTNERSHIP,Mumbai,Maharashtra,2025-11-26 00:00:00,SUSPENDED,-3587.5
MCH3289,Rajagopalan-Master,5912.0,PHARMACY,PRIVATE_LIMITED,Mumbai,Maharashtra,2025-05-17 00:00:00,ACTIVE,
MCH3291,Sanghvi-Nair,7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Bangalore,Karnataka,2023-09-25 00:00:00,ACTIVE,3917.0
MCH3292,Sehgal-Kapur,5912.0,PHARMACY,PRIVATE_LIMITED,Jalandhar,Punjab,2025-03-06 00:00:00,ACTIVE,751.44
MCH3294,"Murty, Vala and Pall",413.0,TRANSPORT & TRAVEL,INDIVIDUAL,Ludhiana,Punjab,2024-12-10 00:00:00,ACTIVE,822.03
MCH3296,Sampath-Chopra,5999.0,OTHER,INDIVIDUAL,Bangalore,Karnataka,2025-11-18 00:00:00,ACTIVE,1074.2
MCH3298,"kurian, sheth and bains",5699.0,APPAREL,INDIVIDUAL,Delhi,Delhi,2025-04-20 00:00:00,ACTIVE,3789.0
MCH3299,"Varghese, Tripathi and Ganesh",5999.0,RETAIL OTHER,SOLE_PROPRIETOR,Bengaluru,Karnataka,2023-07-12 00:00:00,INACTIVE,2177.34
MCH3301,REDDY AND SONS,5942.0,BOOKS & STATIONERY,PARTNERSHIP,Jpr,Rajasthan,2023-06-25 03:39:00,ACTIVE,2571.65
MCH3307,Uppal and Sons,7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Pune,Maharashtra,2023-03-07 20:38:00,ACTIVE,1033.39
MCH3308,"DHAWAN, RANGANATHAN AND LUTHRA",5699.0,APPAREL,PARTNERSHIP,Amritsar,Punjab,2026-09-01 00:00:00,INACTIVE,2438.38
MCH3311,Sule Ltd,5942.0,BOOKS & STATIONERY,SOLE_PROPRIETOR,Pune,Maharashtra,2026-01-30 17:36:53,ACTIVE,1079.15
MCH3313,Comar-Sidhu,5311.0,DEPARTMENT STORE,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2023-07-30 00:00:00,INACTIVE,408.55
MCH3319,"Jani, Tailor and Radhakrishnan",5699.0,APPAREL,SOLE_PROPRIETOR,Jalandhar,Punjab,2024-08-26 05:30:00,ACTIVE,-516.88
MCH3321,Barad-Trivedi,,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Amritsar,Punjab,2025-09-19 04:50:00,ACTIVE,2096.6
MCH3323,Dey PLC,4814.0,TELECOM,SOLE_PROPRIETOR,Jpr,Rajasthan,2024-12-24 05:37:48,INACTIVE,559.08
MCH3324,Char-Gera,5699.0,APPAREL,PARTNERSHIP,Pune,Maharashtra,2026-02-20 00:00:00,SUSPENDED,2076.73
MCH3325,Varty-Vig,5912.0,PHARMACY,PARTNERSHIP,Kolkata,West Bengal,2023-10-29 00:00:00,ACTIVE,4212.0
MCH3327,Balay Ltd,5912.0,PHARMACY,PARTNERSHIP,Asr,Punjab,2024-10-06 00:00:00,ACTIVE,799.92
MCH3328,Singh-Comar,5912.0,PHARMACY,SOLE_PROPRIETOR,Pune,Maharashtra,2025-12-14 00:00:00,ACTIVE,-3993.96
MCH3330,"Keer, Gupta and Som",5311.0,DEPARTMENT STORES,PRIVATE_LIMITED,Jalandhar,Punjab,2025-11-26 00:00:00,ACTIVE,3134.69
MCH3331,"Shukla, Kadakia and Kata",5699.0,APPAREL,PRIVATE_LIMITED,Ludhiana,Punjab,2025-03-18 00:00:00,ACTIVE,1008.43
MCH3333,Dada PLC,5999.0,OTHER,PRIVATE_LIMITED,Mumbai,Maharashtra,2024-03-18 00:00:00,ACTIVE,668.0
MCH3334,Majumdar-Raja,4814.0,TELECOM,PRIVATE_LIMITED,Hyderabad,Telangana,2023-02-09 04:50:00,ACTIVE,2941.2
MCH3335,Choudhary Ltd,5699.0,APPAREL,PARTNERSHIP,Lucknow,Uttar Pradesh,2025-11-08 00:00:00,ACTIVE,413.6
MCH3338,"Mistry, Majumdar and Ghosh",481.0,TELECOM,INDIVIDUAL,Ludhiana,Punjab,2024-04-26 08:50:51,ACTIVE,1989.0
MCH3340,Bhargava LLC,5699.0,APPAREL,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-10-12 02:52:58,SUSPENDED,-4266.92
MCH3341,Ramesh Inc,5912.0,PHARMACY,INDIVIDUAL,Mumbay,Maharashtra,2024-11-15 02:33:00,ACTIVE,1745.15
MCH3348,"Chauhan, Chowdhury and Dhillon",5942.0,BOOKS & STATIONERY,INDIVIDUAL,Amritsar,Punjab,2023-12-16 00:00:00,ACTIVE,-3038.21
MCH3351,"Loke, Narasimhan and Gandhi",5912.0,PHARMACY,PARTNERSHIP,Asr,Punjab,2023-06-22 00:00:00,SUSPENDED,1029.99
MCH3353,sachar ltd,5942.0,BOOK STORE,PRIVATE_LIMITED,Jalandhar,Punjab,2023-06-06 00:00:00,INACTIVE,446.0
MCH3354,"Barad, Ahluwalia and Mahal",5942.0,BOOKS & STATIONERY,PARTNERSHIP,Lucknow,Uttar Pradesh,2026-02-06 09:23:45,ACTIVE,906.14
MCH3357,"Sundaram, Kara and Sibal",7011.0,HOTEL & LODGING,PARTNERSHIP,Asr,Punjab,2025-11-14 12:11:27,ACTIVE,246.81
MCH3358,Suri-Dhillon,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Kolkata,West Bengal,2023-09-22 00:00:00,INACTIVE,665.29
MCH3361,Sabharwal-Shah,,TRANSPORT & TRAVEL,PARTNERSHIP,Jalandhar,Punjab,2024-01-06 00:00:00,INACTIVE,887.23
MCH3362,Chander-Sangha,5411.0,GROCERY,PRIVATE_LIMITED,Asr,Punjab,2026-02-26 04:43:00,SUSPENDED,12795.59
MCH3369,"yadav, deep and bassi",5999.0,MISC RETAIL,INDIVIDUAL,Lucknow,Uttar Pradesh,2024-05-16 00:00:00,ACTIVE,786.0
MCH3371,Raju Inc,4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Hyderabad,Telangana,2025-04-19 05:25:00,ACTIVE,4057.11
MCH3376,Sama-Gaba,5411.0,GROCERY,INDIVIDUAL,Hyderabad,Telangana,,ACTIVE,732.24
MCH3379,Sura Inc,5411.0,GROCERY STORES,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2023-11-28 00:00:00,ACTIVE,851.53
MCH3382,"  Patla, Thakur and Kaur  ",4131.0,TRANSPORT & TRAVEL,PRIVATE_LIMITED,Pune,Maharashtra,2025-02-06 19:20:09,ACTIVE,470.22
MCH3383,  Muni Inc  ,5999.0,OTHER,SOLE_PROPRIETOR,Delhi,Delhi,2023-04-21 22:36:00,ACTIVE,5804.6
MCH3384,GILL-BAKSHI,5999.0,MISC RETAIL,PARTNERSHIP,Kolkata,West Bengal,2023-06-27 00:00:00,ACTIVE,1223.35
MCH3386,"balay, chacko and dani",5311.0,DEPARTMENT STORES,PRIVATE_LIMITED,Jaipur,Rajasthan,2025-10-27 15:17:05,ACTIVE,2775.53
MCH3387,Boase Ltd,481.0,TELECOM,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2024-10-20 00:00:00,ACTIVE,4926.8
MCH3388,"Chaudhary, Patel and Bhatti",7011.0,HOTEL & LODGING,PARTNERSHIP,Dilli,Delhi,2026-02-10 03:56:14,INACTIVE,2198.14
MCH3389,"Barad, Murthy and Muni",,PHARMACY,INDIVIDUAL,Amritsar,Punjab,2025-03-19 00:00:00,ACTIVE,234.09
MCH3391,Dass Inc,4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Lucknow,Uttar Pradesh,,ACTIVE,1298.0
MCH3393,"PANCHAL, MISTRY AND SAWHNEY",,GROCERY,SOLE_PROPRIETOR,Amritsar,Punjab,,ACTIVE,612.0
MCH3395,"Boase, Dutt and Sami",5912.0,PHARMACY,PARTNERSHIP,Jaipur,Rajasthan,2024-07-22 00:00:00,INACTIVE,619.0
MCH3398,Chaudhary Ltd,5699.0,APPAREL,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2023-11-18 08:31:43,INACTIVE,1864.25
MCH3399,MUNI AND SONS,5699.0,APPAREL,PRIVATE_LIMITED,Amritsar,Punjab,2024-04-07 00:00:00,ACTIVE,-3737.76
MCH3401,chana llc,5411.0,GROCERY STORES,INDIVIDUAL,Chennai,Tamil Nadu,,ACTIVE,3703.23
MCH3402,"Lala, Loyal and Trivedi",5999.0,OTHER,PARTNERSHIP,Pune,Maharashtra,2025-12-14 00:00:00,INACTIVE,1152.61
MCH3404,"parekh, lad and soman",5311.0,DEPARTMENT STORE,INDIVIDUAL,Mumbai,Maharashtra,2023-02-16 00:00:00,ACTIVE,-1405.46
MCH3405,"DARA, BOASE AND CHADA",5999.0,MISC RETAIL,PARTNERSHIP,Pune,Maharashtra,2024-06-03 00:00:00,ACTIVE,210.2
MCH3406,"Swamy, Borah and Sampath",5311.0,RETAIL,INDIVIDUAL,Mumbai,Maharashtra,2024-05-22 03:05:47,INACTIVE,438.79
MCH3407,Lal LLC,,OTHER,PRIVATE_LIMITED,Jalandhar,Punjab,2023-09-27 00:00:00,ACTIVE,3232.78
MCH3409,BADAMI AND SONS,7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Bengaluru,Karnataka,2024-05-31 00:00:00,ACTIVE,1179.18
MCH3410,Mutti PLC,7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2023-05-23 00:00:00,ACTIVE,4042.64
MCH3412,Tak and Sons,7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Jpr,Rajasthan,2024-10-31 00:00:00,ACTIVE,4884.39
MCH3414,Sahota Ltd,4814.0,TELECOM,PRIVATE_LIMITED,Amritsar,Punjab,2025-12-29 00:00:00,ACTIVE,1607.54
MCH3415,Keer Inc,5812.0,FOOD & DINING,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-06-05 05:53:37,ACTIVE,-184.25
MCH3416,"Rau, Baral and Karan",4814.0,TELECOM,PRIVATE_LIMITED,Ludhiana,Punjab,2024-02-02 00:00:00,ACTIVE,894.0
MCH3418,Parsa-Parikh,5912.0,PHARMACY,PARTNERSHIP,Hyderabad,Telangana,2024-07-15 00:00:00,ACTIVE,8725.31
MCH3419,"bansal, naidu and baria",5912.0,PHARMACY,PRIVATE_LIMITED,Pune,Maharashtra,2024-03-26 00:00:00,ACTIVE,357.64
MCH3420,"Mani, Kota and Deol",4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Jpr,Rajasthan,2024-01-18 11:43:00,INACTIVE,453.43
MCH3421,"Sandhu, Saxena and Talwar",5942.0,BOOKS & STATIONERY,SOLE_PROPRIETOR,Delhi,Delhi,,SUSPENDED,1117.58
MCH3423,Sant-Singh,701.0,HOTEL & LODGING,PARTNERSHIP,Delhi,Delhi,2023-01-01 09:47:09,ACTIVE,11283.23
MCH3424,Tandon-Raja,5411.0,GROCERY STORES,PRIVATE_LIMITED,Pune,Maharashtra,2023-08-09 00:00:00,INACTIVE,1643.97
MCH3426,"Morar, Dar and Raja",5311.0,DEPARTMENT STORE,INDIVIDUAL,Jalandhar,Punjab,2023-10-25 00:00:00,INACTIVE,1252.0
MCH3431,Ghosh and Sons,,EATING PLACE,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-11-24 00:00:00,SUSPENDED,1904.92
MCH3433,"  Pathak, Sathe and Rama  ",5411.0,GROCERY,PRIVATE_LIMITED,Kolkata,West Bengal,2025-12-22 00:00:00,INACTIVE,3697.0
MCH3435,"MITTER, CHAKRABARTI AND SWAMINATHAN",5812.0,FOOD & DINING,INDIVIDUAL,Ludhiana,Punjab,2023-04-23 00:00:00,ACTIVE,1050.63
MCH3438,Murty-Parmar,,TELECOM,PRIVATE_LIMITED,Amritsar,Punjab,2024-04-10 00:00:00,ACTIVE,621.11
MCH3439,"Grewal, Kar and Krishnan",4814.0,TELECOM,PARTNERSHIP,Ludhiana,Punjab,2025-08-08 00:00:00,INACTIVE,761.0
MCH3440,"  Sahni, Thakur and Kale  ",5411.0,GROCERY,PARTNERSHIP,Hyderabad,Telangana,2024-10-14 11:53:00,ACTIVE,797.0
MCH3441,"Naidu, Nayar and Chand",594.0,BOOKS & STATIONERY,PARTNERSHIP,Ludhiana,Punjab,2023-05-29 00:00:00,ACTIVE,817.0
MCH3442,Choudhry-Ravi,569.0,CLOTHING,PARTNERSHIP,Mumbai,Maharashtra,2025-09-09 00:00:00,ACTIVE,3189.0
MCH3445,"Madan, Naidu and Andra",7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Jaipur,Rajasthan,2023-07-09 00:00:00,ACTIVE,983.3
MCH3446,Ganesan-Contractor,5411.0,GROCERY,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2026-01-24 03:27:14,INACTIVE,348.14
MCH3447,ANDRA-EDWIN,5699.0,APPAREL,INDIVIDUAL,Hyderabad,Telangana,2023-10-09 13:58:47,ACTIVE,1619.69
MCH3449,NIGAM-AGATE,599.0,OTHER,PARTNERSHIP,Mumbai,Maharashtra,2026-02-13 03:43:32,ACTIVE,236.02
MCH3451,AMBLE-NAIR,5912.0,PHARMACY,SOLE_PROPRIETOR,Amritsar,Punjab,2025-10-06 00:00:00,SUSPENDED,
MCH3452,"Tandon, Oza and Sharma",5411.0,GROCERY STORES,SOLE_PROPRIETOR,Pune,Maharashtra,2025-04-08 00:00:00,INACTIVE,-186.45
MCH3453,"Sangha, Minhas and Patil",7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Jaipur,Rajasthan,2023-11-15 00:00:00,ACTIVE,-1768.03
MCH3454,Rajagopal-Wason,5812.0,FOOD & DINING,PARTNERSHIP,Hyderabad,Telangana,2024-08-22 15:32:00,ACTIVE,-1479.06
MCH3455,Singhal LLC,531.0,DEPARTMENT STORE,INDIVIDUAL,Jalandhar,Punjab,2026-06-01 05:10:00,ACTIVE,11222.95
MCH3459,  Nagi-Saini  ,4814.0,TELECOM,SOLE_PROPRIETOR,Hyderabad,Telangana,2023-09-03 00:00:00,ACTIVE,2617.26
MCH3460,CHAND-BORA,5411.0,GROCERY STORES,INDIVIDUAL,Kolkata,West Bengal,2025-02-05 10:51:56,ACTIVE,
MCH3461,"  Balakrishnan, Sachdeva and Sekhon  ",5999.0,OTHER,INDIVIDUAL,Mumbai,Maharashtra,2025-09-23 02:42:23,ACTIVE,1049.37
MCH3465,"Patla, Tiwari and Bobal",4814.0,TELECOM,PRIVATE_LIMITED,Amritsar,Punjab,2024-10-09 22:44:00,ACTIVE,662.0
MCH3468,Aurora-Ben,,HOTEL & LODGING,PRIVATE_LIMITED,Hyderabad,Telangana,2025-03-16 00:00:00,ACTIVE,199.0
MCH3469,Ha1der-Bains,,TELECOM,PRIVATE_LIMITED,Ludhiana,Punjab,,ACTIVE,943.76
MCH3470,CHOPRA-GARDE,4814.0,TELECOM,INDIVIDUAL,Bangalore,Karnataka,2025-03-02 00:00:00,ACTIVE,509.62
MCH3473,"Mahal, Butala and Shenoy",4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Amritsar,Punjab,2025-11-20 23:26:00,INACTIVE,456.8
MCH3475,"  Wadhwa, Banik and Prakash  ",5812.0,FOOD & DINING,PRIVATE_LIMITED,Jaipur,Rajasthan,2025-01-16 00:00:00,ACTIVE,335.53
MCH3477,"Mangal, Comar and Krish",5311.0,DEPARTMENT STORE,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-03-30 09:40:40,ACTIVE,13897.21
MCH3481,"RAJA, BRAR AND NAGAR",,GROCERY STORES,PRIVATE_LIMITED,New Delhi,Delhi,2023-03-13 00:00:00,ACTIVE,1791.83
MCH3483,"Puri, Sachdeva and Jhaveri",5812.0,FOOD & DINING,PRIVATE_LIMITED,Jaipur,Rajasthan,2025-08-15 00:00:00,INACTIVE,1128.9
MCH3484,Sidhu LLC,5999.0,MISC RETAIL,INDIVIDUAL,Ludhiana,Punjab,,ACTIVE,-876.31
MCH3487,Subramanian Inc,5812.0,FOOD & DINING,INDIVIDUAL,Pune,Maharashtra,2025-07-26 00:00:00,ACTIVE,1612.87
MCH3488,  Sarna-Ramaswamy  ,5699.0,CLOTHING,PRIVATE_LIMITED,Kolkata,West Bengal,2025-12-10 17:02:29,ACTIVE,1118.6
MCH3489,Bahl-Bhavsar,4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Delhi,Delhi,,ACTIVE,908.03
MCH3490,Sachdev-Din,5411.0,GROCERY,INDIVIDUAL,Delhi,Delhi,2023-02-21 00:00:00,SUSPENDED,570.0
