txn_id,timestamp,user_id,merchant_id,amount_inr,utr,utr_valid,mcc,status,merchant_name,merchant_category,merchant_status,city,state,kyc_status,risk_segment,occupation,chargeback_count,chargeback_amount,has_chargeback,risk_flag,date,hour,month
TXN00003783,2026-02-24 06:12:57,USR84791,MCH2450,280.17,UTR6289527760,True,5411.0,SUCCESS,bail plc,EATING PLACE,ACTIVE,Hyderabad,Telangana,,,,0.0,0.0,False,NONE,2026-02-24,6,2026-02
TXN00019208,2026-01-23 13:12:47,USR47260,MCH3141,24637.03,UTR8885917087,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-23,13,2026-01
TXN00004853,2026-01-24 05:42:18,USR28924,MCH2123,19383.11,UTR9023514975,True,,SUCCESS,Lala and Sons,DEPARTMENT STORES,ACTIVE,Mumbai,Maharashtra,VERIFIED,LOW,Gig Worker,0.0,0.0,False,NONE,2026-01-24,5,2026-01
TXN00004959,2026-02-20 18:41:26,USR79248,MCH6851,4668.63,UTR4894640781,True,5812.0,SUCCESS,Chaudhary and S0ns,TRANSPORT & TRAVEL,ACTIVE,Kolkata,West Bengal,VERIFIED,MEDIUM,Student,0.0,0.0,False,NONE,2026-02-20,18,2026-02
TXN00014218,2026-02-25 20:03:36,USR73303,MCH4091,3921.13,UTR6867186573,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-25,20,2026-02
TXN00001533,2026-02-18 18:25:23,USR80886,MCH1285,17906.61,UTR0740568386,True,5411.0,SUCCESS,hayer plc,PHARMACY,ACTIVE,Blr,Karnataka,,,,0.0,0.0,False,NONE,2026-02-18,18,2026-02
TXN00007255,2026-02-14 03:23:45,USR80451,MCH8117,8023.36,UTR1843666797,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-14,3,2026-02
TXN00013360,2026-02-21 00:00:00,USR39114,MCH9572,7440.62,UTR9129808561,True,,SUCCESS,,,,,,VERIFIED,LOW,Retired,0.0,0.0,False,NONE,2026-02-21,0,2026-02
TXN00002621,2026-01-29 06:42:46,USR97154,MCH6971,19725.42,UTR9841706859,True,5411.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Gig Worker,0.0,0.0,False,NONE,2026-01-29,6,2026-01
TXN00011887,2026-02-11 03:28:55,USR28058,MCH3912,6103.54,UTR8132985412,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-11,3,2026-02
TXN00014804,2026-09-03 04:05:47,USR43719,MCH9827,3523.74,UTR7389687754,True,4131.0,SUCCESS,Chaudry and Sons,DEPARTMENT STORES,ACTIVE,Bangalore,Karnataka,VERIFIED,HIGH,Freelancer,0.0,0.0,False,HIGH_RISK_USER,2026-09-03,4,2026-09
TXN00019309,2026-01-09 10:24:26,USR72971,MCH9140,22398.14,UTR5339577021,True,5912.0,SUCCESS,  Dugar-Uppal  ,GROCERY STORES,ACTIVE,Jaipur,Rajasthan,,,,1.0,6862.58,True,CHARGEBACK_LINKED,2026-01-09,10,2026-01
TXN00000221,2026-03-23 17:13:54,USR98939,MCH8857,16443.75,UTR5348973588,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-23,17,2026-03
TXN00014077,2026-02-26 23:49:03,USR13364,MCH2960,14827.93,UTR9541305704,True,5912.0,SUCCESS,Malhotra-Buch,TRANSPORT & TRAVEL,ACTIVE,Chennai,Tamil Nadu,,,,1.0,411.2,True,CHARGEBACK_LINKED,2026-02-26,23,2026-02
TXN00003517,2026-03-18 10:42:24,USR83055,MCH4049,2136.74,UTR0807430099,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-18,10,2026-03
TXN00014552,2026-02-06 08:42:11,USR97890,MCH3238,3169.39,UTR7736042077,True,7011.0,PENDING,,,,,,PENDING,LOW,Salaried,0.0,0.0,False,NONE,2026-02-06,8,2026-02
TXN00018064,2026-03-07 22:00:20,USR30974,MCH9695,24948.0,UTR8848707879,True,4131.0,SUCCESS,,,,,,VERIFIED,LOW,Farmer,1.0,590.0,True,CHARGEBACK_LINKED,2026-03-07,22,2026-03
TXN00002416,2026-03-07 01:29:03,USR97424,MCH3814,24100.8,UTR1581559250,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-07,1,2026-03
TXN00017263,2026-01-03 05:55:19,USR24381,MCH6093,18793.0,UTR2956331784,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-03,5,2026-01
TXN00015951,2026-11-02 11:09:06,USR67313,MCH9874,23706.63,UTR6728579546,True,5812.0,SUCCESS,,,,,,VERIFIED,LOW,Unemployed,1.0,607.62,True,CHARGEBACK_LINKED,2026-11-02,11,2026-11
TXN00016868,2026-03-13 01:09:59,USR77387,MCH6298,7434.25,UTR1419378574,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-13,1,2026-03
TXN00000875,2026-02-09 13:46:31,USR78543,MCH8392,644.41,UTR3004811958,True,4131.0,SUCCESS,,,,,,REJECTED,UNKNOWN,Student,0.0,0.0,False,NONE,2026-02-09,13,2026-02
TXN00016446,2026-01-14 10:04:44,USR15614,MCH6368,23445.43,UTR7070406769,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-14,10,2026-01
TXN00017014,2026-03-14 09:37:28,USR59820,MCH3015,2905.16,UTR2891794425,True,,SUCCESS,,,,,,PENDING,LOW,Farmer,0.0,0.0,False,NONE,2026-03-14,9,2026-03
TXN00010039,2026-02-21 11:34:48,USR23071,MCH5526,14072.16,UTR5645354428,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-21,11,2026-02
TXN00011580,2026-01-13 10:43:23,USR10824,MCH8134,20277.43,,False,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-01-13,10,2026-01
TXN00012554,2026-03-04 23:24:05,USR26433,MCH9441,16564.13,UTR4911778159,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-04,23,2026-03
TXN00010934,2026-02-16 00:17:30,USR34111,MCH7347,19380.9,UTR4888271098,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-16,0,2026-02
TXN00002072,2026-03-20 08:57:43,USR51984,MCH5964,12989.45,UTR5325566607,True,5812.0,FAILED,,,,,,VERIFIED,LOW,Freelancer,0.0,0.0,False,NONE,2026-03-20,8,2026-03
TXN00008261,2026-01-12 14:48:13,USR10818,MCH4613,2149.13,UTR8540044939,True,5912.0,SUCCESS,"Batra, Devi and Buch",APPAREL,INACTIVE,Dilli,Delhi,VERIFIED,MEDIUM,Unemployed,1.0,4227.03,True,CHARGEBACK_LINKED,2026-01-12,14,2026-01
TXN00007433,2026-02-22 08:37:38,USR49308,MCH3507,4844.25,UTR4558546985,True,,SUCCESS,"Sundaram, Shan and Subramanian",HOTEL & LODGING,ACTIVE,Amritsar,Punjab,,,,0.0,0.0,False,NONE,2026-02-22,8,2026-02
TXN00019792,2026-03-19 22:41:29,USR80521,MCH8159,12778.16,UTR7698306057,True,5812.0,SUCCESS,Grover-Barad,GROCERY STORES,SUSPENDED,Chennai,Tamil Nadu,,,,0.0,0.0,False,NONE,2026-03-19,22,2026-03
TXN00007995,2026-01-11 00:01:44,USR58846,MCH3150,2928.93,,False,5411.0,FAILED,,,,,,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-01-11,0,2026-01
TXN00019060,2026-03-13 03:32:37,USR45186,MCH4366,22903.61,UTR7745216871,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-13,3,2026-03
TXN00007895,2026-02-16 06:25:02,USR43483,MCH6905,12270.43,UTR3946288219,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-16,6,2026-02
TXN00018358,2026-02-26 17:58:04,USR18378,MCH9696,12602.39,UTR5875139697,True,5411.0,SUCCESS,D’Alia-Bhardwaj,MISC RETAIL,ACTIVE,Lucknow,Uttar Pradesh,VERIFIED,LOW,Self Employed,1.0,-1889.21,True,CHARGEBACK_LINKED,2026-02-26,17,2026-02
TXN00001476,2026-03-18 16:50:52,USR78035,MCH8986,16693.16,UTR2014612671,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-18,16,2026-03
TXN00018401,2026-03-14 19:28:30,USR26581,MCH6202,19950.69,UTR0236636558,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-14,19,2026-03
TXN00015932,2026-01-02 17:09:14,USR49112,MCH5304,8178.7,UTR7359390719,True,,SUCCESS,,,,,,VERIFIED,MEDIUM,Retired,0.0,0.0,False,NONE,2026-01-02,17,2026-01
TXN00006650,2026-03-16 00:27:42,USR40992,MCH7237,21476.0,UTR1255368909,True,5411.0,SUCCESS,Reddy-Majumdar,FOOD & DINING,ACTIVE,Dilli,Delhi,,,,0.0,0.0,False,NONE,2026-03-16,0,2026-03
TXN00005915,2026-01-28 16:15:35,USR74915,MCH1618,12936.63,UTR0625335810,True,5411.0,PENDING,Muni Ltd,FOOD & DINING,ACTIVE,Delhi,Delhi,VERIFIED,LOW,Farmer,1.0,215.32,True,CHARGEBACK_LINKED,2026-01-28,16,2026-01
TXN00006342,2026-03-26 20:53:41,USR44302,MCH6371,16134.0,UTR8002148595,True,5411.0,FAILED,,,,,,,,,1.0,1546.48,True,CHARGEBACK_LINKED,2026-03-26,20,2026-03
TXN00005612,2026-02-23 08:48:24,USR16076,MCH6575,16772.42,UTR3926604186,True,5411.0,SUCCESS,Sanghvi PLC,BOOK STORE,ACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,NONE,2026-02-23,8,2026-02
TXN00009936,2026-01-29 07:50:03,USR28611,MCH6097,2724.1,UTR4995247746,True,5812.0,SUCCESS,MANNAN PLC,FOOD & DINING,ACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,NONE,2026-01-29,7,2026-01
TXN00006909,2026-03-21 19:39:10,USR65556,MCH6230,21288.71,UTR8474085956,True,4131.0,FAILED,,,,,,,,,0.0,0.0,False,NONE,2026-03-21,19,2026-03
TXN00011485,2026-02-07 03:35:58,USR79936,MCH2003,4146.73,UTR0195539544,True,5411.0,SUCCESS,Rajagopalan Inc,DEPARTMENT STORE,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-02-07,3,2026-02
TXN00011330,2026-03-11 11:57:43,USR89536,MCH5806,700.52,UTR3165819786,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-11,11,2026-03
TXN00004419,2026-01-12 01:32:03,USR84261,MCH3815,8390.94,UTR3768448724,True,,FAILED,,,,,,PENDING,LOW,Freelancer,0.0,0.0,False,NONE,2026-01-12,1,2026-01
TXN00018512,2026-07-01 14:20:29,USR82018,MCH3822,11554.9,UTR9714772486,True,4131.0,SUCCESS,Anne and Sons,GROCERY,ACTIVE,Amritsar,Punjab,PENDING,MEDIUM,Salaried,0.0,0.0,False,NONE,2026-07-01,14,2026-07
TXN00001138,2026-03-06 11:08:20,USR73747,MCH5408,12383.71,UTR9135584862,True,5411.0,SUCCESS,"Setty, Mangal and Dhar",GROCERY,ACTIVE,Mumbai,Maharashtra,VERIFIED,LOW,Retired,0.0,0.0,False,NONE,2026-03-06,11,2026-03
TXN00012382,2026-02-28 14:17:19,USR24042,MCH9636,14358.31,UTR2047429695,True,5812.0,SUCCESS,KIBE-MAGAR,APPAREL,ACTIVE,Bengaluru,Karnataka,,,,0.0,0.0,False,NONE,2026-02-28,14,2026-02
TXN00008334,2026-01-27 17:33:08,USR77458,MCH5551,10800.81,UTR9610054338,True,5411.0,SUCCESS,Narain-Goda,APPAREL,ACTIVE,Mumbai,Maharashtra,VERIFIED,LOW,Business Owner,0.0,0.0,False,NONE,2026-01-27,17,2026-01
TXN00014971,2026-05-03 23:17:33,USR87165,MCH4159,24995.13,,False,5411.0,PENDING,,,,,,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-05-03,23,2026-05
TXN00019033,2026-02-28 22:39:00,USR50059,MCH8569,23174.25,UTR2953116909,True,5812.0,SUCCESS,Tara Ltd,FOOD & DINING,ACTIVE,Lucknow,Uttar Pradesh,REJECTED,MEDIUM,Unemployed,0.0,0.0,False,NONE,2026-02-28,22,2026-02
TXN00012322,2026-03-05 00:00:00,USR97672,MCH4553,24234.05,UTR6700258372,True,5411.0,SUCCESS,Zachariah-Dara,FOOD & DINING,ACTIVE,Jalandhar,Punjab,,,,0.0,0.0,False,NONE,2026-03-05,0,2026-03
TXN00005162,2026-01-31 21:07:41,USR21930,MCH2785,1017.94,UTR8817876159,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-31,21,2026-01
TXN00003641,2026-01-27 00:00:00,USR89325,MCH2394,5961.0,UTR2274429980,True,,SUCCESS,RAJAGOPALAN LLC,EATING PLACE,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-01-27,0,2026-01
TXN00014783,2026-01-12 08:00:07,USR76333,MCH1688,21990.29,UTR2078889578,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-12,8,2026-01
TXN00011769,2026-03-21 23:23:06,USR77653,MCH7848,265.74,,False,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-03-21,23,2026-03
TXN00010744,2026-01-12 00:36:30,USR26521,MCH2221,13170.79,UTR9626989125,True,4131.0,SUCCESS,,,,,,VERIFIED,LOW,Salaried,1.0,748.64,True,CHARGEBACK_LINKED,2026-01-12,0,2026-01
TXN00006311,2026-01-23 18:26:12,USR62907,MCH3390,9050.59,UTR0108136319,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-23,18,2026-01
TXN00011520,2026-03-27 10:50:29,USR63643,MCH5818,21365.58,UTR1736639688,True,5812.0,SUCCESS,,,,,,VERIFIED,LOW,Self Employed,0.0,0.0,False,NONE,2026-03-27,10,2026-03
TXN00011062,2026-03-30 19:48:23,USR79313,MCH4833,2233.5,UTR0000272409,True,7011.0,PENDING,,,,,,VERIFIED,LOW,Salaried,0.0,0.0,False,NONE,2026-03-30,19,2026-03
TXN00017962,2026-01-27 19:42:08,USR76476,MCH5215,237.26,UTR7999748368,True,5812.0,SUCCESS,Tank-Golla,MISC RETAIL,ACTIVE,Hyderabad,Telangana,,,,1.0,2741.61,True,CHARGEBACK_LINKED,2026-01-27,19,2026-01
TXN00008789,2026-03-05 13:41:47,USR28101,MCH5112,2203.45,UTR5048504168,True,7011.0,SUCCESS,Agarwa1 Ltd,RETAIL,ACTIVE,Chennai,Tamil Nadu,PENDING,LOW,Self Employed,0.0,0.0,False,NONE,2026-03-05,13,2026-03
TXN00015538,2026-03-17 13:02:12,USR65665,MCH7426,16352.05,UTR9362242411,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-17,13,2026-03
TXN00014781,2026-01-16 16:09:11,USR43775,MCH6801,22396.91,UTR3718024333,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-16,16,2026-01
TXN00002898,2026-01-31 00:41:58,USR48747,MCH9829,7068.99,UTR3369391580,True,,SUCCESS,,,,,,VERIFIED,HIGH,Retired,0.0,0.0,False,HIGH_RISK_USER,2026-01-31,0,2026-01
TXN00016253,2026-01-14 22:25:52,USR91375,MCH8671,2431.0,UTR9682376794,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-14,22,2026-01
TXN00002357,2026-02-12 15:55:37,USR56260,MCH8460,22562.31,UTR5059968875,True,5411.0,SUCCESS,Luthra PLC,DEPARTMENT STORE,ACTIVE,Jpr,Rajasthan,,,,0.0,0.0,False,NONE,2026-02-12,15,2026-02
TXN00008808,2026-01-23 10:39:42,USR43025,MCH8566,19198.84,UTR6243437030,True,4131.0,FAILED,Magar-Kota,TRANSPORT & TRAVEL,ACTIVE,Asr,Punjab,,,,0.0,0.0,False,NONE,2026-01-23,10,2026-01
TXN00003640,2026-01-16 01:27:32,USR99415,MCH1969,5196.45,UTR7790943431,True,5812.0,SUCCESS,Narain-Menon,RETAIL,ACTIVE,Dilli,Delhi,,,,1.0,2301.83,True,CHARGEBACK_LINKED,2026-01-16,1,2026-01
TXN00016973,2026-03-12 04:04:05,USR19386,MCH3508,17420.87,,False,5912.0,SUCCESS,  Prabhu and Sons  ,TRANSPORT & TRAVEL,ACTIVE,Delhi,Delhi,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-03-12,4,2026-03
TXN00001440,2026-10-01 01:11:35,USR41172,MCH5542,16839.08,UTR3066209339,True,5411.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Self Employed,0.0,0.0,False,NONE,2026-10-01,1,2026-10
TXN00017441,2026-01-24 00:00:00,USR51504,MCH6453,13373.15,UTR1079499388,True,4131.0,SUCCESS,,,,,,,,,1.0,766.94,True,CHARGEBACK_LINKED,2026-01-24,0,2026-01
TXN00003882,2026-01-18 20:51:44,USR18479,MCH5079,18289.84,UTR8701036170,True,5812.0,SUCCESS,Ramaswamy-Trivedi,DEPARTMENT STORE,SUSPENDED,Blr,Karnataka,VERIFIED,MEDIUM,Farmer,0.0,0.0,False,NONE,2026-01-18,20,2026-01
TXN00016742,2026-03-02 12:47:31,USR59653,MCH3320,22628.05,UTR3517474763,True,7011.0,FAILED,,,,,,VERIFIED,MEDIUM,Salaried,1.0,1163.64,True,CHARGEBACK_LINKED,2026-03-02,12,2026-03
TXN00013820,2026-02-04 22:38:57,USR89209,MCH1194,3041.4,UTR8288941577,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-04,22,2026-02
TXN00017187,2026-02-09 00:00:00,USR38797,MCH4024,10235.64,,False,5411.0,SUCCESS,Choudhury Ltd,MISC RETAIL,ACTIVE,Ludhiana,Punjab,VERIFIED,HIGH,Retired,0.0,0.0,False,HIGH_RISK_USER,2026-02-09,0,2026-02
TXN00017858,2026-02-26 00:00:00,USR82128,MCH6179,17514.93,UTR3569904240,True,4131.0,SUCCESS,,,,,,VERIFIED,LOW,Unemployed,0.0,0.0,False,NONE,2026-02-26,0,2026-02
TXN00009086,2026-02-13 18:38:24,USR34296,MCH4523,3464.42,UTR3678264114,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-13,18,2026-02
TXN00016820,2026-02-06 06:44:41,USR75550,MCH4725,20438.02,UTR9635207467,True,7011.0,SUCCESS,Joshi PLC,DEPARTMENT STORE,ACTIVE,Amritsar,Punjab,,,,0.0,0.0,False,NONE,2026-02-06,6,2026-02
TXN00011292,2026-01-10 08:52:10,USR81678,MCH9009,7955.3,UTR6728355369,True,5411.0,FAILED,"Singhal, Patil and Brar",RETAIL,INACTIVE,Jalandhar,Punjab,,,,0.0,0.0,False,NONE,2026-01-10,8,2026-01
TXN00001788,2026-01-23 16:50:40,USR27436,MCH7622,15352.2,UTR0988802274,True,5812.0,SUCCESS,Agrawal-Yogi,TRANSPORT & TRAVEL,ACTIVE,Amritsar,Punjab,VERIFIED,LOW,Unemployed,0.0,0.0,False,NONE,2026-01-23,16,2026-01
TXN00013989,2026-02-11 23:48:40,USR10565,MCH9445,2991.3,UTR5591931267,True,5411.0,SUCCESS,,,,,,VERIFIED,LOW,Retired,0.0,0.0,False,NONE,2026-02-11,23,2026-02
TXN00018525,2026-01-31 07:34:13,USR17878,MCH8177,7842.13,UTR8929024337,True,5812.0,SUCCESS,Soman Inc,FOOD & DINING,ACTIVE,Kolkata,West Bengal,,,,1.0,263.29,True,CHARGEBACK_LINKED,2026-01-31,7,2026-01
TXN00006109,2026-02-10 02:36:34,USR30868,MCH3764,4907.54,UTR0899560594,True,5411.0,SUCCESS,Tandon and Sons,PHARMACY,ACTIVE,Mumbai,Maharashtra,,,,0.0,0.0,False,NONE,2026-02-10,2,2026-02
TXN00005790,2026-01-27 17:45:41,USR41976,MCH9652,5293.67,UTR6578295772,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-27,17,2026-01
TXN00002229,2026-02-12 07:11:59,USR18834,MCH3269,7437.97,UTR3240443670,True,5812.0,SUCCESS,Kara-Ramaswamy,EATING PLACE,ACTIVE,Pune,Maharashtra,VERIFIED,LOW,Retired,0.0,0.0,False,NONE,2026-02-12,7,2026-02
TXN00005994,2026-03-25 15:25:15,USR25894,MCH3262,12479.21,UTR2588268841,True,5912.0,SUCCESS,,,,,,VERIFIED,LOW,Self Employed,0.0,0.0,False,NONE,2026-03-25,15,2026-03
TXN00003233,2026-02-15 18:55:13,USR58924,MCH1955,6141.35,UTR6725247847,True,,SUCCESS,"SRINIVAS, KHURANA AND CHOUDHRY",RETAIL OTHER,ACTIVE,Jalandhar,Punjab,,,,0.0,0.0,False,NONE,2026-02-15,18,2026-02
TXN00000743,2026-01-21 17:57:37,USR29134,MCH2635,18693.0,UTR2945853076,True,4131.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Farmer,0.0,0.0,False,NONE,2026-01-21,17,2026-01
TXN00019270,2026-01-17 09:27:16,USR47329,MCH5867,19195.84,UTR2854901612,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-17,9,2026-01
TXN00000276,2026-01-20 12:42:57,USR30883,MCH6718,-12542.89,UTR6612021921,True,7011.0,SUCCESS,Chaudry-Ramachandran,TELECOM,ACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,NONE,2026-01-20,12,2026-01
TXN00008083,2026-01-28 00:00:00,USR82608,MCH1439,5352.89,UTR2353417555,True,4131.0,SUCCESS,Chawla Ltd,TRANSPORT & TRAVEL,ACTIVE,Chennai,Tamil Nadu,PENDING,LOW,Freelancer,1.0,2354.56,True,CHARGEBACK_LINKED,2026-01-28,0,2026-01
TXN00012672,2026-03-12 04:42:01,USR34534,MCH5745,2366.0,UTR1406571115,True,5411.0,SUCCESS,Sawhney-Apte,PHARMACY,ACTIVE,Delhi,Delhi,,,,0.0,0.0,False,NONE,2026-03-12,4,2026-03
TXN00001958,2026-03-11 04:00:55,USR62615,MCH4645,10536.99,UTR7970802778,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-11,4,2026-03
TXN00002659,2026-05-03 19:09:51,USR33049,MCH4360,5307.73,UTR6929604524,True,5411.0,SUCCESS,Khurana Ltd,APPAREL,ACTIVE,Jaipur,Rajasthan,REJECTED,MEDIUM,Farmer,0.0,0.0,False,NONE,2026-05-03,19,2026-05
TXN00013747,2026-03-02 09:08:58,USR59012,MCH7524,24820.43,UTR2636143049,True,,SUCCESS,"Sarna, Mital and Deo",HOTEL & LODGING,ACTIVE,Blr,Karnataka,VERIFIED,HIGH,Retired,0.0,0.0,False,HIGH_RISK_USER,2026-03-02,9,2026-03
TXN00001723,2026-01-13 18:12:42,USR31049,MCH7143,7588.85,UTR0913550716,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-13,18,2026-01
TXN00011601,2026-01-24 17:05:40,USR33735,MCH1197,9632.18,,False,5812.0,SUCCESS,"Gaba, Wadhwa and Sahni",GROCERY STORES,ACTIVE,Mumbai,Maharashtra,VERIFIED,HIGH,Salaried,0.0,0.0,False,HIGH_RISK_USER,2026-01-24,17,2026-01
TXN00015170,2026-02-28 03:29:32,USR58697,MCH6127,19655.03,UTR4484054124,True,4131.0,FAILED,,,,,,VERIFIED,LOW,Retired,0.0,0.0,False,NONE,2026-02-28,3,2026-02
TXN00017382,2026-02-08 03:21:02,USR18778,MCH5780,18880.39,UTR8903036307,True,5912.0,SUCCESS,"Kumar, Bedi and Borah",BOOKS & STATIONERY,INACTIVE,Bangalore,Karnataka,VERIFIED,HIGH,Unemployed,0.0,0.0,False,HIGH_RISK_USER,2026-02-08,3,2026-02
TXN00002190,2026-03-20 06:34:57,USR93571,MCH7803,16627.97,UTR7000285932,True,5812.0,SUCCESS,  Mukherjee-Sha  ,TELECOM,ACTIVE,Jaipur,Rajasthan,,,,0.0,0.0,False,NONE,2026-03-20,6,2026-03
TXN00008212,2026-01-25 04:07:27,USR85756,MCH8155,19021.38,UTR5348776611,True,5411.0,SUCCESS,,,,,,VERIFIED,LOW,Student,0.0,0.0,False,NONE,2026-01-25,4,2026-01
TXN00004452,2026-01-24 03:54:53,USR37664,MCH7544,14463.0,UTR8057000219,True,4131.0,SUCCESS,Ganesh and S0ns,TRANSPORT & TRAVEL,INACTIVE,Ludhiana,Punjab,,,,0.0,0.0,False,NONE,2026-01-24,3,2026-01
TXN00019216,2026-02-20 00:00:00,USR53223,MCH9781,3247.55,UTR4272177838,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-20,0,2026-02
TXN00006405,2026-03-19 21:24:44,USR33242,MCH4666,-1503.46,UTR5467543225,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-19,21,2026-03
TXN00009478,2026-01-12 05:55:02,USR72542,MCH7734,22007.49,UTR0184018384,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-12,5,2026-01
TXN00005005,2026-03-07 10:48:52,USR19996,MCH5205,21742.55,UTR4758826939,True,5411.0,SUCCESS,"Yogi, Minhas and Goda",DEPARTMENT STORE,INACTIVE,Ludhiana,Punjab,,,,0.0,0.0,False,NONE,2026-03-07,10,2026-03
TXN00019250,2026-01-22 17:06:12,USR53009,MCH9299,15320.4,UTR8411757493,True,,SUCCESS,Pathak-Menon,FOOD & DINING,ACTIVE,Ludhiana,Punjab,,,,0.0,0.0,False,NONE,2026-01-22,17,2026-01
TXN00013314,2026-03-24 03:58:13,USR46814,MCH9677,15912.24,UTR9929631440,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-24,3,2026-03
TXN00018605,2026-03-20 18:36:47,USR10841,MCH9858,8135.43,UTR4385435481,True,5912.0,SUCCESS,"Memon, Mohanty and Ghosh",TRANSPORT & TRAVEL,ACTIVE,Mumbai,Maharashtra,VERIFIED,MEDIUM,Retired,0.0,0.0,False,NONE,2026-03-20,18,2026-03
TXN00013706,2026-01-24 14:35:10,USR14337,MCH1564,2759.43,UTR3415143332,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-24,14,2026-01
TXN00009876,2026-01-28 03:05:47,USR71055,MCH9162,2232.35,UTR7612363878,True,7011.0,PENDING,Shankar-Shah,OTHER,ACTIVE,Bangalore,Karnataka,,,,0.0,0.0,False,NONE,2026-01-28,3,2026-01
TXN00010543,2026-03-28 13:01:52,USR12945,MCH6168,18451.45,UTR3487948344,True,5411.0,FAILED,"raj, sharma and panchal",TRANSPORT & TRAVEL,ACTIVE,Ludhiana,Punjab,VERIFIED,LOW,Self Employed,0.0,0.0,False,NONE,2026-03-28,13,2026-03
TXN00008661,2026-03-14 08:42:35,USR11827,MCH5874,10848.76,UTR7088232487,True,7011.0,FAILED,Pathak Group,TELECOM,INACTIVE,Jalandhar,Punjab,VERIFIED,LOW,Salaried,0.0,0.0,False,NONE,2026-03-14,8,2026-03
TXN00000239,2026-01-02 21:23:02,USR88230,MCH6466,16140.35,UTR9346576288,True,5812.0,SUCCESS,Randhawa LLC,RETAIL,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-01-02,21,2026-01
TXN00008699,2026-03-07 05:17:06,USR28542,MCH6622,11784.6,UTR4896643602,True,5411.0,UNKNOWN,,,,,,,,,0.0,0.0,False,NONE,2026-03-07,5,2026-03
